================ Training Loss (Mon Oct 24 15:11:38 2022) ================
(epoch: 178, iters: 26, time: 0.166, data: 0.001) G_GAN: 0.710 G_L1: 1.189 D_real: 0.619 D_fake: 0.802 
(epoch: 180, iters: 2, time: 0.163, data: 0.002) G_GAN: 0.878 G_L1: 4.628 D_real: 0.372 D_fake: 0.860 
(epoch: 181, iters: 40, time: 0.694, data: 0.002) G_GAN: 0.848 G_L1: 4.595 D_real: 0.453 D_fake: 0.696 
(epoch: 183, iters: 16, time: 0.166, data: 0.001) G_GAN: 0.800 G_L1: 3.354 D_real: 0.725 D_fake: 0.674 
(epoch: 184, iters: 54, time: 0.165, data: 0.001) G_GAN: 0.698 G_L1: 1.600 D_real: 0.499 D_fake: 0.952 
(epoch: 186, iters: 30, time: 0.169, data: 0.001) G_GAN: 0.735 G_L1: 3.434 D_real: 0.767 D_fake: 0.661 
(epoch: 188, iters: 6, time: 0.791, data: 0.001) G_GAN: 0.874 G_L1: 1.825 D_real: 0.462 D_fake: 0.604 
(epoch: 189, iters: 44, time: 0.163, data: 0.000) G_GAN: 0.967 G_L1: 2.431 D_real: 0.642 D_fake: 0.488 
(epoch: 191, iters: 20, time: 0.168, data: 0.002) G_GAN: 1.164 G_L1: 2.366 D_real: 0.050 D_fake: 0.500 
(epoch: 192, iters: 58, time: 0.169, data: 0.002) G_GAN: 1.217 G_L1: 1.556 D_real: 0.066 D_fake: 0.558 
(epoch: 194, iters: 34, time: 0.679, data: 0.001) G_GAN: 0.727 G_L1: 0.959 D_real: 0.538 D_fake: 0.731 
(epoch: 196, iters: 10, time: 0.164, data: 0.002) G_GAN: 0.753 G_L1: 0.982 D_real: 0.624 D_fake: 0.666 
(epoch: 197, iters: 48, time: 0.166, data: 0.002) G_GAN: 0.785 G_L1: 2.930 D_real: 0.481 D_fake: 0.646 
(epoch: 199, iters: 24, time: 0.167, data: 0.001) G_GAN: 0.963 G_L1: 2.087 D_real: 0.485 D_fake: 0.508 
(epoch: 200, iters: 62, time: 0.723, data: 0.001) G_GAN: 1.081 G_L1: 2.845 D_real: 0.773 D_fake: 0.442 
